serial,English,Physics,Chemistry,Mathematics,ComputerScience,Biology,PhysicalEducation,Economics,Accountancy,BusinessStudies
172402,2,5,4,4,0,0,3,0,0,0
57724,2,0,0,3,0,0,0,3,3,2
178503,4,8,6,8,0,0,7,0,0,0
26081,1,3,7,3,0,0,4,0,0,0
1703,1,6,5,6,0,6,0,0,0,0
188112,5,5,4,8,4,0,0,0,0,0
80424,2,1,2,1,0,0,2,0,0,0
216035,1,1,2,1,0,0,4,0,0,0
6388,4,4,6,7,0,4,0,0,0,0
176663,1,3,3,2,0,5,0,0,0,0
144960,5,0,0,8,0,0,0,4,4,3
5380,3,5,5,4,0,0,4,0,0,0
212172,1,1,2,2,0,1,0,0,0,0
1564,4,2,1,4,0,0,4,0,0,0
195197,4,6,8,6,0,0,2,0,0,0
191643,5,3,5,7,0,0,2,0,0,0
79802,1,1,1,1,0,0,0,1,0,0
132007,1,7,8,3,0,0,1,0,0,0
110367,4,0,0,7,0,0,0,4,5,5
209912,1,3,4,6,0,2,0,0,0,0
115362,6,0,0,2,0,0,0,2,1,2
194929,1,1,2,3,0,0,1,0,0,0
152455,5,4,5,8,0,0,4,0,0,0
36396,5,5,6,4,0,0,5,0,0,0
15502,3,0,0,4,0,0,0,1,2,1
178254,2,5,3,4,0,5,0,0,0,0
71421,1,0,0,1,0,0,0,1,1,1
18652,3,0,0,7,0,0,0,8,7,8
37310,4,1,1,1,0,0,1,0,0,0
65475,4,6,4,5,2,0,0,0,0,0
98005,6,3,3,2,0,0,3,0,0,0
53896,4,5,7,6,8,0,0,0,0,0
203623,2,1,1,1,1,0,0,0,0,0
67773,1,7,7,8,0,0,2,0,0,0
161581,5,6,6,7,6,0,0,0,0,0
15460,1,3,2,5,0,1,0,0,0,0
143109,4,8,8,7,0,0,3,0,0,0
175610,5,2,3,3,0,0,4,0,0,0
11342,3,6,8,7,6,0,0,0,0,0
216440,4,7,8,8,0,0,4,0,0,0
133171,1,1,1,1,3,0,0,0,0,0
84393,3,5,6,5,0,0,2,0,0,0
145527,4,3,2,4,0,0,1,0,0,0
66097,3,4,8,7,0,0,5,0,0,0
140601,1,2,1,5,1,0,0,0,0,0
34375,2,3,3,4,0,4,0,0,0,0
161799,1,6,6,7,0,0,4,0,0,0
219258,1,1,1,1,1,0,0,0,0,0
178494,7,0,0,8,0,0,3,0,5,4
180553,2,2,4,1,0,0,1,0,0,0
82146,1,0,0,1,0,0,0,1,1,1
75799,3,2,3,2,0,3,0,0,0,0
184146,4,6,5,8,0,0,3,0,0,0
127767,4,5,6,4,0,0,3,0,0,0
37277,1,3,6,5,0,0,1,0,0,0
135209,4,5,4,8,0,0,5,0,0,0
200551,1,0,0,1,0,0,0,1,1,1
188443,1,1,1,1,0,1,0,0,0,0
4904,3,2,2,1,0,0,5,0,0,0
119420,7,5,8,7,0,0,8,0,0,0
78577,2,3,4,7,7,0,0,0,0,0
170345,5,0,0,4,0,0,0,2,3,5
110816,3,6,7,7,0,3,0,0,0,0
97681,2,0,0,7,0,0,0,4,3,2
208116,3,1,3,1,0,0,1,0,0,0
62703,1,1,1,2,0,0,1,0,0,0
10922,4,8,8,7,0,0,1,0,0,0
71057,6,7,6,8,4,0,0,0,0,0
204300,3,0,0,4,0,0,0,1,4,3
49041,6,0,0,8,0,0,6,0,5,7
60574,6,0,0,6,0,0,0,6,3,6
164618,1,3,3,7,0,0,2,0,0,0
95225,3,5,2,4,0,0,5,0,0,0
168063,7,8,7,5,0,0,3,0,0,0
189095,1,2,2,5,0,3,0,0,0,0
26561,7,7,8,8,1,0,0,0,0,0
20529,5,3,4,3,0,0,5,0,0,0
135847,3,3,2,3,0,0,4,0,0,0
153914,4,3,7,3,0,0,2,0,0,0
34953,1,1,1,1,0,0,1,0,0,0
127642,5,6,4,5,4,0,0,0,0,0
93154,1,3,3,4,0,3,0,0,0,0
76573,1,0,0,1,0,0,0,1,1,1
139758,1,6,3,7,5,0,0,0,0,0
156234,1,0,0,5,0,0,0,2,3,2
34496,2,3,4,2,5,0,0,0,0,0
159345,5,0,0,8,0,0,3,0,6,5
62025,1,1,1,2,0,2,0,0,0,0
48982,4,0,0,4,0,0,0,1,1,1
211225,2,4,3,6,0,5,0,0,0,0
79748,7,8,8,8,8,0,0,0,0,0
66130,3,4,7,4,5,0,0,0,0,0
170177,2,4,4,4,0,0,1,0,0,0
64421,4,6,5,8,0,0,1,0,0,0
92138,1,1,1,1,0,2,0,0,0,0
168433,1,0,0,3,0,0,0,1,1,2
193399,4,2,6,3,0,5,0,0,0,0
8085,8,7,6,8,8,0,0,0,0,0
163070,8,8,7,7,0,0,6,0,0,0
129302,1,4,4,2,0,0,1,0,0,0
83668,3,2,3,3,3,0,0,0,0,0
26313,4,7,7,8,0,0,7,0,0,0
216958,2,4,3,5,0,0,3,0,0,0
35026,2,1,2,2,0,0,2,0,0,0
194028,4,0,0,7,0,0,0,4,3,6
41578,6,4,7,3,0,0,5,0,0,0
203298,1,2,3,3,0,0,1,0,0,0
182104,4,0,0,8,0,0,1,0,5,3
211112,1,4,2,1,0,0,5,0,0,0
152114,1,4,5,2,4,0,0,0,0,0
93925,2,3,2,2,0,0,1,0,0,0
168524,7,4,5,4,0,0,1,0,0,0
63451,6,5,4,2,0,0,3,0,0,0
22125,3,2,2,2,0,0,1,0,0,0
44314,3,7,4,4,6,0,0,0,0,0
95819,6,8,6,6,0,0,3,0,0,0
94263,2,4,4,5,0,6,0,0,0,0
89051,4,4,3,4,0,0,4,0,0,0
82404,5,5,4,3,0,0,4,0,0,0
7182,5,7,7,6,0,0,3,0,0,0
92656,5,7,6,7,0,0,4,0,0,0
82685,4,5,4,5,0,0,3,0,0,0
94460,2,6,5,8,0,0,2,0,0,0
47305,2,1,1,3,0,0,1,0,0,0
71252,3,0,0,2,0,0,0,2,1,3
113025,2,1,2,2,0,4,0,0,0,0
23170,1,3,2,3,0,0,2,0,0,0
17785,5,6,8,8,0,0,2,0,0,0
164873,3,0,0,5,0,0,0,2,4,6
140938,5,7,6,8,0,8,0,0,0,0
51902,1,2,3,1,0,0,1,0,0,0
202401,3,3,6,3,0,0,5,0,0,0
53286,1,4,5,3,0,2,0,0,0,0
104180,2,6,5,5,0,4,0,0,0,0
81512,6,3,5,3,6,0,0,0,0,0
145531,3,8,7,8,0,0,5,0,0,0
120204,1,1,1,1,1,0,0,0,0,0
96468,6,7,6,6,0,0,4,0,0,0
46518,5,5,6,6,0,0,4,0,0,0
107460,1,4,3,3,0,0,3,0,0,0
199884,5,8,6,6,0,0,4,0,0,0
116607,6,7,8,5,0,0,7,0,0,0
156264,3,5,5,3,0,4,0,0,0,0
86735,2,8,7,5,0,0,3,0,0,0
220214,1,5,8,8,0,0,3,0,0,0
108055,1,2,3,3,0,3,0,0,0,0
107514,1,1,2,1,1,0,0,0,0,0
30365,1,4,2,1,0,0,1,0,0,0
11471,1,1,1,1,0,2,0,0,0,0
121654,5,0,0,3,0,0,0,3,3,6
222353,1,0,0,2,0,0,0,1,2,1
19626,5,0,0,5,0,0,0,5,2,5
203743,8,6,7,6,0,0,1,0,0,0
124100,3,2,1,3,0,3,0,0,0,0
166684,3,4,6,7,5,0,0,0,0,0
162783,3,2,1,1,1,0,0,0,0,0
14060,4,3,6,6,0,0,3,0,0,0
150637,4,6,3,2,0,0,3,0,0,0
199382,4,5,6,4,5,0,0,0,0,0
86925,1,4,6,4,4,0,0,0,0,0
73424,6,0,0,7,0,0,0,1,2,3
52345,1,2,2,2,0,0,1,0,0,0
154022,1,1,1,1,0,1,0,0,0,0
78143,4,4,4,4,0,0,2,0,0,0
166882,4,0,0,6,0,0,0,2,3,2
41264,2,3,1,4,0,1,0,0,0,0
52824,2,0,0,4,0,0,0,2,3,2
49722,1,1,3,4,0,1,0,0,0,0
195914,1,5,3,2,0,0,6,0,0,0
195625,1,1,1,1,3,0,0,0,0,0
67540,1,4,3,4,0,0,3,0,0,0
182951,1,1,1,1,0,1,0,0,0,0
150436,2,3,5,1,0,0,4,0,0,0
69324,2,3,6,5,0,0,2,0,0,0
154293,3,1,1,2,0,1,0,0,0,0
24277,2,6,8,8,0,7,0,0,0,0
215699,3,3,1,3,0,1,0,0,0,0
146691,4,0,0,6,0,0,0,5,7,6
160862,4,0,0,2,0,0,1,0,1,1
120198,3,1,2,2,2,0,0,0,0,0
101456,3,1,1,1,1,0,0,0,0,0
111158,5,6,6,8,0,0,6,0,0,0
23259,2,0,0,2,0,0,0,3,1,2
154746,1,1,1,1,0,2,0,0,0,0
128660,1,0,0,5,0,0,0,4,4,2
34152,2,3,2,2,0,3,0,0,0,0
71416,1,0,0,4,0,0,0,2,3,1
57082,6,0,0,8,0,0,0,6,4,8
29066,3,3,3,5,0,2,0,0,0,0
148872,6,6,4,5,4,0,0,0,0,0
146831,2,8,7,8,0,4,0,0,0,0
38683,5,4,2,3,0,0,3,0,0,0
180449,3,4,5,5,6,0,0,0,0,0
3801,2,6,7,5,0,0,2,0,0,0
60192,3,1,2,1,0,0,2,0,0,0
183428,4,1,1,1,0,0,0,1,0,0
19079,2,7,5,3,0,0,1,0,0,0
5839,4,7,5,5,0,0,4,0,0,0
160186,5,4,3,4,0,7,0,0,0,0
166424,2,3,3,3,0,0,4,0,0,0
4986,2,4,5,2,3,0,0,0,0,0
140059,3,2,3,2,5,0,0,0,0,0
82174,1,1,1,1,0,1,0,0,0,0
211555,1,0,0,1,0,0,0,1,1,1
142508,2,1,1,1,0,0,1,0,0,0
27090,6,3,1,2,5,0,0,0,0,0
32584,3,3,2,6,0,4,0,0,0,0
215415,2,2,1,1,0,0,2,0,0,0
211495,6,4,3,3,6,0,0,0,0,0
118128,3,6,5,8,0,0,3,0,0,0
178543,2,3,3,4,0,0,2,0,0,0
118112,4,8,7,6,0,0,6,0,0,0
51453,2,0,0,2,0,0,0,1,2,2
98658,3,3,2,3,0,0,1,0,0,0
204320,1,3,2,2,0,3,0,0,0,0
165158,4,6,4,5,4,0,0,0,0,0
20653,1,5,5,6,0,5,0,0,0,0
215758,4,0,0,1,0,0,0,2,2,3
31636,7,6,7,6,0,5,0,0,0,0
134310,2,4,4,5,2,0,0,0,0,0
150275,6,6,7,5,0,0,5,0,0,0
51836,4,7,7,7,0,0,2,0,0,0
222025,4,3,5,4,0,0,5,0,0,0
87330,3,0,0,4,0,0,0,1,3,2
180177,3,5,3,4,0,4,0,0,0,0
212787,5,5,7,8,0,0,4,0,0,0
145329,1,1,1,1,2,0,0,0,0,0
20994,1,2,1,1,0,0,2,0,0,0
136745,2,1,2,2,0,1,0,0,0,0
87763,7,6,7,8,0,0,5,0,0,0
6820,3,2,3,2,0,0,5,0,0,0
124188,3,0,0,4,0,0,0,4,4,5
62634,1,0,0,2,0,0,0,3,2,1
119646,5,3,2,4,0,0,4,0,0,0
137595,1,1,1,1,0,0,1,0,0,0
41823,3,2,2,1,0,0,2,0,0,0
94071,1,3,4,3,0,0,0,1,0,0
172060,5,6,6,5,0,0,2,0,0,0
171509,7,7,4,2,0,0,4,0,0,0
138173,1,2,2,1,0,0,0,1,0,0
97329,6,6,7,3,0,0,5,0,0,0
198304,5,3,4,3,0,0,4,0,0,0
212563,3,2,1,2,2,0,0,0,0,0
81490,3,2,2,1,0,0,1,0,0,0
112093,4,2,1,2,0,0,2,0,0,0
178294,6,3,4,7,0,0,3,0,0,0
210906,1,5,7,4,0,0,3,0,0,0
131641,2,0,0,5,0,0,1,3,2,0
115217,4,0,0,5,0,0,0,4,2,6
23902,1,2,2,3,3,0,0,0,0,0
185096,1,1,2,1,0,0,1,0,0,0
35289,1,0,0,2,0,0,0,2,1,2
137477,1,2,2,3,0,2,0,0,0,0
144937,1,4,4,8,0,4,0,0,0,0
26404,6,2,2,2,0,0,2,0,0,0
38123,4,0,0,4,0,0,0,4,4,3
50926,1,3,3,1,0,0,6,0,0,0
107782,8,6,6,6,0,0,1,0,0,0
207505,3,0,0,6,0,0,0,4,3,3
183999,2,0,0,2,0,0,0,1,1,3
162015,1,1,2,1,0,0,2,0,0,0
163371,5,8,8,8,0,0,8,0,0,0
662,8,0,0,8,0,0,2,0,5,5
49748,2,3,4,4,0,0,1,0,0,0
6055,2,3,6,5,5,0,0,0,0,0
54456,5,0,0,6,0,0,0,5,3,4
173259,7,7,5,7,0,0,3,0,0,0
132686,3,2,1,2,0,3,0,0,0,0
137407,4,2,5,8,4,0,0,0,0,0
81856,2,0,0,2,0,0,0,1,1,4
158947,4,5,3,2,0,0,1,0,0,0
125262,1,1,1,1,0,0,2,0,0,0
22585,6,4,2,1,0,0,2,0,0,0
74802,2,2,2,3,0,3,0,0,0,0
109522,1,1,2,1,1,0,0,0,0,0
129471,2,6,6,5,0,5,0,0,0,0
157787,2,7,5,7,0,5,0,0,0,0
124354,1,1,2,1,1,0,0,0,0,0
42671,4,1,2,3,0,0,2,0,0,0
102613,4,0,0,3,0,0,0,1,2,2
98086,4,7,8,7,0,0,3,0,0,0
61672,1,2,3,4,7,0,0,0,0,0
71674,2,8,7,4,0,0,4,0,0,0
160770,6,5,8,7,0,0,4,0,0,0
70345,1,0,0,1,0,0,0,1,1,1
48919,3,0,0,8,0,0,0,1,2,2
210207,2,2,1,1,0,6,0,0,0,0
63969,4,8,3,7,0,6,0,0,0,0
160279,3,2,1,3,0,0,3,0,0,0
62407,2,3,3,2,0,0,2,0,0,0
160201,3,2,1,1,0,0,1,0,0,0
187152,5,0,0,5,0,0,0,1,2,2
165431,1,4,3,7,4,0,0,0,0,0
138375,1,2,2,2,3,0,0,0,0,0
33706,4,5,3,6,0,5,0,0,0,0
143485,3,2,2,2,3,0,0,0,0,0
196636,1,1,2,1,2,0,0,0,0,0
75014,2,4,5,7,0,3,0,0,0,0
222668,3,4,3,2,0,0,3,0,0,0
194703,3,3,4,3,3,0,0,0,0,0
218441,2,4,4,7,0,5,0,0,0,0
206071,3,4,4,3,0,0,1,0,0,0
96978,1,5,4,2,3,0,0,0,0,0
39889,3,5,3,6,0,4,0,0,0,0
110178,4,2,2,2,0,0,4,0,0,0
137067,3,0,0,3,0,0,0,4,1,1
200559,1,0,0,4,0,0,0,2,1,2
122222,4,0,0,6,0,0,0,7,2,4
93392,4,1,1,1,0,0,1,0,0,0
96167,6,4,6,2,0,0,5,0,0,0
155,2,6,5,8,0,8,0,0,0,0
81960,6,0,0,8,0,0,0,5,2,2
87647,4,6,7,8,5,0,0,0,0,0
92696,5,5,3,2,0,0,4,0,0,0
215630,3,2,5,5,5,0,0,0,0,0
43304,2,7,6,6,6,0,0,0,0,0
214632,7,0,0,8,0,0,0,7,5,5
146009,6,7,8,8,0,0,3,0,0,0
214536,4,6,6,7,0,0,5,0,0,0
97994,2,3,2,4,1,0,0,0,0,0
182495,7,0,0,7,0,0,0,4,3,3
148364,5,7,5,6,4,0,0,0,0,0
6586,7,8,7,7,0,0,4,0,0,0
188951,1,1,1,1,1,0,0,0,0,0
10639,4,4,7,8,0,0,2,0,0,0
53412,4,6,7,8,0,0,1,0,0,0
104648,4,5,2,6,0,0,2,0,0,0
161755,2,3,5,5,0,3,0,0,0,0
168603,1,0,0,1,0,0,0,1,1,1
119166,5,6,8,5,8,0,0,0,0,0
124758,3,3,4,4,5,0,0,0,0,0
135838,1,1,1,1,0,1,0,0,0,0
103356,2,1,3,3,2,0,0,0,0,0
81975,8,0,0,5,0,0,0,3,2,4
123350,4,3,7,8,0,3,0,0,0,0
57990,5,3,5,7,0,0,5,0,0,0
46734,2,1,1,2,0,1,0,0,0,0
61331,1,2,4,3,0,2,0,0,0,0
210894,1,2,2,1,0,0,1,0,0,0
177695,7,7,6,6,0,0,2,0,0,0
179547,1,5,6,6,5,0,0,0,0,0
132915,4,2,2,1,0,0,4,0,0,0
158451,2,4,5,3,0,3,0,0,0,0
119119,1,2,2,3,4,0,0,0,0,0
1213,3,0,0,2,0,0,0,4,2,3
92213,2,2,3,2,0,0,1,0,0,0
67109,6,7,8,5,0,0,8,0,0,0
219977,5,2,2,4,0,0,4,0,0,0
174515,1,0,0,1,0,0,0,1,1,1
136091,1,4,3,6,4,0,0,0,0,0
165067,2,6,4,7,0,0,1,0,0,0
2077,2,5,6,7,0,4,0,0,0,0
116625,2,4,2,3,0,0,2,0,0,0
206243,5,0,0,1,0,0,0,1,1,1
211133,6,7,8,7,0,0,8,0,0,0
6068,2,7,7,7,0,6,0,0,0,0
59550,4,3,6,4,5,0,0,0,0,0
66199,2,0,0,2,0,0,0,1,2,1
1756,8,0,0,8,0,0,0,5,7,8
67851,2,2,1,1,0,0,1,0,0,0
39739,4,0,0,8,0,0,0,5,5,3
99762,4,2,2,2,0,1,0,0,0,0
44145,7,0,0,4,0,0,3,0,5,5
186202,4,4,2,5,0,4,0,0,0,0
27580,1,1,2,3,0,2,0,0,0,0
155232,1,4,4,3,0,0,2,0,0,0
174236,4,4,6,8,5,0,0,0,0,0
34967,2,7,4,8,0,0,3,0,0,0
101493,1,1,1,1,0,0,3,0,0,0
198193,6,6,8,8,0,0,2,0,0,0
55474,2,2,3,2,4,0,0,0,0,0
205503,1,1,1,1,1,0,0,0,0,0
96322,4,4,3,3,3,0,0,0,0,0
100076,5,3,4,4,0,2,0,0,0,0
191820,6,8,8,7,0,0,5,0,0,0
198886,1,3,2,2,0,0,3,0,0,0
3836,1,1,2,1,0,0,0,1,0,0
102838,1,4,5,5,0,3,0,0,0,0
27939,4,8,8,8,0,6,0,0,0,0
93062,3,2,3,5,0,1,0,0,0,0
166176,6,7,8,8,0,0,6,0,0,0
40370,1,6,7,7,7,0,0,0,0,0
183505,5,2,3,1,3,0,0,0,0,0
11571,7,4,7,4,0,0,4,0,0,0
13544,1,1,2,2,0,0,1,0,0,0
109291,2,0,0,6,0,0,0,2,1,2
183531,3,2,2,3,0,2,0,0,0,0
173808,3,5,3,7,0,0,1,0,0,0
201247,3,3,5,7,0,0,4,0,0,0
6776,3,1,1,1,0,2,0,0,0,0
165422,4,2,2,1,0,4,0,0,0,0
70191,3,5,4,7,0,6,0,0,0,0
40343,3,5,5,1,6,0,0,0,0,0
106660,1,7,7,8,0,8,0,0,0,0
140914,3,2,1,1,2,0,0,0,0,0
107974,5,1,3,2,2,0,0,0,0,0
153736,2,1,1,1,0,0,1,0,0,0
31627,3,4,5,3,5,0,0,0,0,0
135597,6,3,3,4,4,0,0,0,0,0
159993,3,6,7,8,0,0,6,0,0,0
139179,2,1,1,3,0,0,2,0,0,0
196483,3,0,0,7,0,0,0,4,3,2
134492,4,2,2,3,0,0,2,0,0,0
70211,1,6,1,2,0,0,2,0,0,0
199919,7,3,3,7,0,0,2,0,0,0
214528,3,3,4,2,0,0,2,0,0,0
214415,4,0,0,6,0,0,0,2,4,8
144935,6,0,0,8,0,0,0,8,8,7
205891,4,7,7,7,0,0,4,0,0,0
167931,1,2,2,2,0,1,0,0,0,0
110560,1,3,3,4,1,0,0,0,0,0
64408,4,3,2,2,0,0,2,0,0,0
17687,1,1,1,1,4,0,0,0,0,0
194505,3,0,0,3,0,0,0,1,1,3
37457,2,6,5,6,5,0,0,0,0,0
106185,5,7,6,6,0,0,6,0,0,0
145844,2,4,3,8,0,5,0,0,0,0
38200,1,2,3,2,0,0,3,0,0,0
219209,1,3,5,3,0,0,2,0,0,0
142593,1,3,2,6,0,0,1,0,0,0
133900,2,4,3,6,4,0,0,0,0,0
166183,2,7,4,3,5,0,0,0,0,0
130684,1,4,3,2,0,0,3,0,0,0
215693,4,6,7,7,0,0,5,0,0,0
19481,3,0,0,8,0,0,0,6,6,3
149678,1,2,2,2,3,0,0,0,0,0
102280,6,5,8,7,0,0,5,0,0,0
140432,7,8,6,6,0,0,4,0,0,0
29750,1,2,1,2,2,0,0,0,0,0
65058,1,1,1,1,0,0,1,0,0,0
216682,6,5,3,6,0,0,4,0,0,0
207535,2,1,1,2,0,5,0,0,0,0
186506,3,6,3,2,0,0,3,0,0,0
40019,7,8,8,8,0,0,3,0,0,0
136991,3,0,0,6,0,0,0,4,2,3
60092,4,2,2,1,0,0,2,0,0,0
41431,2,2,2,3,0,0,1,0,0,0
30842,1,1,2,1,0,1,0,0,0,0
205560,2,4,1,3,2,0,0,0,0,0
17598,1,0,0,1,0,0,0,1,1,1
155828,8,6,6,8,0,0,6,0,0,0
8875,3,0,0,2,0,0,0,1,2,4
24826,4,5,7,8,0,0,3,0,0,0
17124,2,4,2,2,0,4,0,0,0,0
204961,1,1,1,1,0,1,0,0,0,0
175152,2,0,0,1,0,0,0,1,1,1
126862,1,5,7,4,7,0,0,0,0,0
67616,4,3,3,5,7,0,0,0,0,0
144598,6,2,2,1,0,0,5,0,0,0
214407,4,0,0,7,0,0,0,2,4,1
58241,2,2,1,1,0,0,4,0,0,0
179099,3,5,7,4,0,0,2,0,0,0
170837,7,5,3,5,0,0,2,0,0,0
142382,1,0,0,3,0,0,0,1,1,1
63407,5,7,4,7,6,0,0,0,0,0
144521,1,1,1,1,0,0,3,0,0,0
23552,5,8,6,7,0,4,0,0,0,0
23153,5,8,8,7,7,0,0,0,0,0
215955,1,2,1,2,4,0,0,0,0,0
106294,2,0,0,3,0,0,0,3,1,2
213442,2,4,3,4,3,0,0,0,0,0
184144,5,7,4,7,0,6,0,0,0,0
106420,5,3,5,6,0,0,3,0,0,0
211739,5,0,0,7,0,0,0,6,7,3
125657,3,6,6,6,0,0,5,0,0,0
221925,4,1,2,1,0,0,6,0,0,0
218357,4,0,0,6,0,0,0,1,3,3
77933,2,7,7,8,0,6,0,0,0,0
104150,1,0,0,4,0,0,0,2,2,2
33784,4,6,3,5,7,0,0,0,0,0
117463,6,6,7,7,0,0,5,0,0,0
218121,3,6,6,7,0,3,0,0,0,0
147759,6,8,6,6,0,0,5,0,0,0
205612,5,3,3,3,0,0,6,0,0,0
17630,1,2,2,1,1,0,0,0,0,0
167875,4,8,5,7,0,6,0,0,0,0
171915,1,1,1,1,0,0,0,1,0,0
19269,2,3,3,2,3,0,0,0,0,0
134312,3,1,2,2,0,0,1,0,0,0
11317,5,2,3,1,0,0,5,0,0,0
82840,4,4,7,6,0,0,8,0,0,0
155458,3,6,6,8,0,0,5,0,0,0
205400,4,5,4,5,0,5,0,0,0,0
78192,2,2,2,4,5,0,0,0,0,0
96931,6,6,6,7,0,6,0,0,0,0
144709,3,5,7,6,6,0,0,0,0,0
130577,2,7,7,7,0,0,1,0,0,0
185429,7,7,8,8,0,8,0,0,0,0
169670,1,0,0,3,0,0,0,1,1,1
61661,2,3,3,3,0,0,1,0,0,0
35256,2,1,1,3,0,1,0,0,0,0
58802,4,0,0,3,0,0,0,2,2,3
170709,5,5,5,5,0,0,8,0,0,0
150873,3,8,8,6,0,0,7,0,0,0
184487,5,7,6,8,0,0,1,0,0,0
27627,4,2,4,2,0,0,3,0,0,0
198842,4,8,6,4,7,0,0,0,0,0
47906,3,1,1,1,3,0,0,0,0,0
76171,1,1,1,1,4,0,0,0,0,0
165641,2,5,5,8,4,0,0,0,0,0
219073,3,2,2,3,1,0,0,0,0,0
73484,5,6,6,6,5,0,0,0,0,0
76548,2,1,1,1,0,1,0,0,0,0
205337,4,5,5,8,0,7,0,0,0,0
197293,4,6,7,8,0,0,5,0,0,0
180644,5,7,7,7,0,6,0,0,0,0
19527,4,5,7,8,0,0,6,0,0,0
161163,5,4,5,5,0,0,3,0,0,0
111869,2,2,2,3,0,0,4,0,0,0
78121,7,3,3,3,0,0,1,0,0,0
78985,3,3,3,3,0,0,1,0,0,0
102180,6,0,0,7,0,0,0,3,7,5
221969,6,0,0,8,0,0,0,3,3,3
213616,1,1,1,2,0,1,0,0,0,0
209519,4,0,0,1,0,0,0,1,1,3
184826,4,1,2,2,2,0,0,0,0,0
93430,5,7,7,8,0,0,5,0,0,0
109184,2,4,5,6,0,5,0,0,0,0
50031,5,8,6,8,0,0,3,0,0,0
33332,3,5,5,5,0,3,0,0,0,0
61886,5,0,0,7,0,0,0,4,2,2
140196,1,1,1,2,0,0,1,0,0,0
135534,3,1,1,1,0,0,0,2,0,0
143470,4,5,3,2,0,0,4,0,0,0
26958,1,2,3,4,0,1,0,0,0,0
177198,2,4,5,7,0,5,0,0,0,0
90963,2,6,5,6,8,0,0,0,0,0
141367,5,4,2,3,4,0,0,0,0,0
131476,4,1,2,1,0,0,3,0,0,0
147566,3,7,6,8,6,0,0,0,0,0
222346,2,6,5,7,0,0,2,0,0,0
201335,2,4,5,7,0,0,0,3,0,0
219222,7,7,6,7,0,0,7,0,0,0
116522,3,0,0,4,0,0,0,2,3,2
135242,4,0,0,5,0,0,0,2,2,3
143643,4,3,4,4,0,3,0,0,0,0
150427,6,6,7,7,0,0,3,0,0,0
48288,5,1,1,1,1,0,0,0,0,0
154958,5,7,5,4,3,0,0,0,0,0
51907,1,1,1,1,0,1,0,0,0,0
26824,1,2,3,3,0,3,0,0,0,0
136373,3,4,4,4,3,0,0,0,0,0
15758,2,4,4,5,0,0,0,1,0,0
208023,1,4,2,2,2,0,0,0,0,0
215930,3,6,2,3,3,0,0,0,0,0
211673,5,8,3,5,0,0,5,0,0,0
594,3,6,6,4,0,5,0,0,0,0
85873,4,6,4,6,8,0,0,0,0,0
180510,3,3,5,6,0,0,4,0,0,0
60501,6,6,6,8,0,0,6,0,0,0
166478,5,5,6,8,0,8,0,0,0,0
145825,4,7,7,8,0,0,5,0,0,0
142950,3,4,4,2,3,0,0,0,0,0
40545,5,0,0,5,0,0,0,4,5,7
13046,2,0,0,2,0,0,0,1,1,1
119114,1,4,7,2,0,4,0,0,0,0
75699,4,8,6,6,0,6,0,0,0,0
165855,4,3,2,4,0,0,5,0,0,0
135906,3,4,3,3,0,0,2,0,0,0
172343,4,2,3,2,0,0,4,0,0,0
216766,1,1,2,2,0,0,5,0,0,0
157646,1,2,1,1,0,0,1,0,0,0
181350,2,2,1,1,2,0,0,0,0,0
220348,3,1,1,1,0,1,0,0,0,0
105,4,0,0,2,0,0,0,1,2,1
76246,1,2,2,1,0,1,0,0,0,0
131515,1,2,5,5,3,0,0,0,0,0
22123,1,0,0,1,0,0,0,2,1,1
135231,2,0,0,5,4,0,0,0,1,1
129007,5,0,0,8,0,0,0,2,4,3
24629,1,6,4,6,0,0,3,0,0,0
126775,6,4,7,6,8,0,0,0,0,0
176473,4,0,0,7,0,0,0,2,3,1
190292,4,0,0,5,0,0,0,3,2,4
104147,1,1,1,2,1,0,0,0,0,0
153243,3,0,0,8,0,0,0,5,2,8
206969,2,2,2,3,0,0,2,0,0,0
98987,1,1,3,3,0,0,5,0,0,0
191049,2,5,2,7,3,0,0,0,0,0
186634,2,1,1,1,0,1,0,0,0,0
182294,4,2,2,4,0,0,4,0,0,0
199814,3,6,5,7,7,0,0,0,0,0
212808,2,4,3,2,0,0,2,0,0,0
171738,6,0,0,3,0,0,0,1,3,3
1110,5,7,4,4,5,0,0,0,0,0
50603,4,5,6,8,0,6,0,0,0,0
118344,3,4,1,2,0,0,1,0,0,0
870,2,2,4,3,0,0,2,0,0,0
46888,4,4,2,3,6,0,0,0,0,0
65894,3,0,0,5,0,0,2,1,1,0
106199,3,6,6,5,0,0,4,0,0,0
95745,6,5,3,5,0,4,0,0,0,0
112581,4,3,2,7,0,0,1,0,0,0
64546,3,4,7,2,7,0,0,0,0,0
200244,2,3,3,1,0,0,1,0,0,0
115187,5,5,6,8,0,0,5,0,0,0
50289,4,0,0,7,0,0,0,4,3,3
72788,5,7,7,7,0,0,3,0,0,0
26629,1,1,2,4,0,0,1,0,0,0
170328,1,1,2,1,0,0,0,1,0,0
89436,4,2,4,2,0,6,0,0,0,0
159498,3,7,7,7,0,8,0,0,0,0
100711,3,3,5,3,0,0,6,0,0,0
163332,6,0,0,4,0,0,0,4,4,4
221266,1,3,2,4,0,0,2,0,0,0
34502,3,6,3,3,0,0,2,0,0,0
